RowID,Survey Method,Survey Type,Reporting Date,Reporting Year,City,Age,Age Group,Gender,Race,Ethnicity,Hispanic,Veteran Status,Chronic,Latitude,Longitude,Geolocation
6569,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.42139798,-111.94013612,POINT (-111.94013612 33.42139798)
4798,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,true,33.49772226,-112.07392639,POINT (-112.07392639 33.49772226)
5647,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446103248,-112.08821949,POINT (-112.08821949 33.446103248)
5662,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,No,DK/REF,,,33.446195076,-112.088230472,POINT (-112.088230472 33.446195076)
5800,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.446943111,-112.088209828,POINT (-112.088209828 33.446943111)
6968,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.421919449,-111.936025721,POINT (-111.936025721 33.421919449)
6767,Observation Tool,App,01/27/2020,2020,Mesa,55-61,25+,male,White,No,White,,,33.383610477,-111.60122691,POINT (-111.60122691 33.383610477)
7084,Observation Tool,Paper,01/27/2020,2020,Scottsdale,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.577914,-111.884776,POINT (-111.884776 33.577914)
4916,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,,33.392578189,-111.840345892,POINT (-111.840345892 33.392578189)
6306,Observation Tool,App,01/27/2020,2020,Tempe,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.43499501,-111.89667429,POINT (-111.89667429 33.43499501)
5481,Interview,App,01/27/2020,2020,Guadalupe,25-54,25+,female,American Indian or Alaska Native,Yes,American Indian or Alaska Native,No,,33.361780616,-111.962546287,POINT (-111.962546287 33.361780616)
5131,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,Black or African American,No,Black or African American,No,,33.381583337,-111.842440702,POINT (-111.842440702 33.381583337)
5574,Interview,App,01/27/2020,2020,Chandler,62+,25+,male,Black or African American,No,Black or African American,No,,33.298015769,-111.843144819,POINT (-111.843144819 33.298015769)
7040,Interview,Paper,01/27/2020,2020,Phoenix,18-24,18-24,male,DK/REF,DK/REF,DK/REF,,,33.567111,-112.100606,POINT (-112.100606 33.567111)
4717,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,Yes,White,No,,33.44589722,-112.08488969,POINT (-112.08488969 33.44589722)
7052,Interview,Paper,01/27/2020,2020,Tempe,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,true,33.390879,-111.927577,POINT (-111.927577 33.390879)
5428,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.410134362,-111.889032852,POINT (-111.889032852 33.410134362)
4995,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,Black or African American,No,Black or African American,No,true,33.411266338,-111.888958085,POINT (-111.888958085 33.411266338)
6221,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.58164882,-112.13260477,POINT (-112.13260477 33.58164882)
6504,Observation Tool,App,01/27/2020,2020,Tempe,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.43539047,-111.90127398,POINT (-111.90127398 33.43539047)
6263,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.39933122,-111.857266729,POINT (-111.857266729 33.39933122)
6157,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,,,33.44891711,-112.05873783,POINT (-112.05873783 33.44891711)
7080,Observation Tool,Paper,01/27/2020,2020,Scottsdale,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.582006,-111.925818,POINT (-111.925818 33.582006)
6230,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.50913012,-112.07779829,POINT (-112.07779829 33.50913012)
5267,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Multiple Races,Yes,Multiple Races,No,true,33.4368221,-111.93204577,POINT (-111.93204577 33.4368221)
5717,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44480358,-112.0848157,POINT (-112.0848157 33.44480358)
5010,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.597072919,-112.119234334,POINT (-112.119234334 33.597072919)
6916,Observation Tool,App,01/27/2020,2020,Chandler,55-61,25+,male,White,No,White,,,33.321557888,-111.924990546,POINT (-111.924990546 33.321557888)
4777,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,Black or African American,No,Black or African American,No,,33.421828694,-111.936063879,POINT (-111.936063879 33.421828694)
6000,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.578760191,-112.081363332,POINT (-112.081363332 33.578760191)
6256,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,,,33.46132363,-112.07179126,POINT (-112.07179126 33.46132363)
6665,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,,,33.46087367,-112.07362917,POINT (-112.07362917 33.46087367)
6791,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,Black or African American,No,Black or African American,,,33.40142876,-111.84956926,POINT (-111.84956926 33.40142876)
5827,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44510134,-112.08666325,POINT (-112.08666325 33.44510134)
5831,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446868538,-112.087992427,POINT (-112.087992427 33.446868538)
6411,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,female,White,No,White,,,33.57050797,-112.06551915,POINT (-112.06551915 33.57050797)
5067,Interview,App,01/27/2020,2020,Tempe,55-61,25+,male,White,No,White,No,,33.43559182,-111.89930142,POINT (-111.89930142 33.43559182)
6810,Observation Tool,App,01/27/2020,2020,Mesa,18-24,18-24,male,White,No,White,,,33.42323274,-111.85625191,POINT (-111.85625191 33.42323274)
5549,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,Yes,White,No,true,33.444927516,-112.107448233,POINT (-112.107448233 33.444927516)
6946,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,female,White,No,White,,,33.421754429,-111.935908286,POINT (-111.935908286 33.421754429)
6217,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,Black or African American,No,Black or African American,,,33.415762893,-111.820543699,POINT (-111.820543699 33.415762893)
6579,Observation Tool,App,01/27/2020,2020,Chandler,55-61,25+,male,White,DK/REF,White,,,33.318892443,-111.893169992,POINT (-111.893169992 33.318892443)
5414,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,,33.33688352,-111.68266972,POINT (-111.68266972 33.33688352)
6310,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.448350267,-112.076189183,POINT (-112.076189183 33.448350267)
4732,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,Yes,,33.5826848,-112.09948989,POINT (-112.09948989 33.5826848)
6454,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.407632029,-111.833516406,POINT (-111.833516406 33.407632029)
6443,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,No,DK/REF,,,33.42982304,-112.09272251,POINT (-112.09272251 33.42982304)
5509,Interview,App,01/27/2020,2020,Scottsdale,55-61,25+,male,White,No,White,No,true,33.582350872,-111.925271927,POINT (-111.925271927 33.582350872)
5875,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44509559,-112.08452879,POINT (-112.08452879 33.44509559)
5459,Interview,App,01/27/2020,2020,Tempe,25-54,25+,Transgender or Non-Conforming,DK/REF,No,DK/REF,No,,33.421721753,-111.935785282,POINT (-111.935785282 33.421721753)
5812,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446571871,-112.088017555,POINT (-112.088017555 33.446571871)
6962,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.421738265,-111.935863378,POINT (-111.935863378 33.421738265)
5214,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.58181229,-112.12140807,POINT (-112.12140807 33.58181229)
7077,Observation Tool,Paper,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.475746,-112.111746,POINT (-112.111746 33.475746)
6633,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.596104481,-112.116250992,POINT (-112.116250992 33.596104481)
5086,Interview,App,01/27/2020,2020,Mesa,55-61,25+,male,Black or African American,No,Black or African American,No,,33.41521805,-111.84441615,POINT (-111.84441615 33.41521805)
5083,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,Yes,White,No,true,33.40759243,-111.83345156,POINT (-111.83345156 33.40759243)
4948,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,No,,33.437600392,-111.942425072,POINT (-111.942425072 33.437600392)
6525,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.574993462,-112.066383362,POINT (-112.066383362 33.574993462)
6193,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.426384939,-112.078197324,POINT (-112.078197324 33.426384939)
5964,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.4794311,-112.01232489,POINT (-112.01232489 33.4794311)
6228,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,American Indian or Alaska Native,No,American Indian or Alaska Native,,,33.509174804,-112.048578607,POINT (-112.048578607 33.509174804)
6374,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,DK/REF,DK/REF,DK/REF,,,33.433305219,-112.08043353,POINT (-112.08043353 33.433305219)
5111,Interview,App,01/27/2020,2020,Tempe,25-54,25+,male,DK/REF,Yes,DK/REF,No,,33.424883452,-111.939336341,POINT (-111.939336341 33.424883452)
5156,Interview,App,01/27/2020,2020,Mesa,18-24,18-24,male,White,No,White,No,,33.401650284,-111.752875121,POINT (-111.752875121 33.401650284)
5504,Interview,App,01/27/2020,2020,Scottsdale,62+,25+,female,White,No,White,No,true,33.482395923,-111.926905895,POINT (-111.926905895 33.482395923)
6654,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,Black or African American,No,Black or African American,,,33.4639129,-112.07356248,POINT (-112.07356248 33.4639129)
6262,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.39933122,-111.857266729,POINT (-111.857266729 33.39933122)
5694,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44605985,-112.08915698,POINT (-112.08915698 33.44605985)
5774,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44541377,-112.08690031,POINT (-112.08690031 33.44541377)
6744,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,DK/REF,White,,,33.567431786,-112.133072333,POINT (-112.133072333 33.567431786)
5032,Interview,App,01/27/2020,2020,Mesa,62+,25+,male,White,No,White,No,,33.414667212,-111.856851876,POINT (-111.856851876 33.414667212)
5217,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.424835392,-112.073778857,POINT (-112.073778857 33.424835392)
4929,Interview,App,01/27/2020,2020,Mesa,55-61,25+,female,White,Yes,White,No,true,33.41585208,-111.82045407,POINT (-111.82045407 33.41585208)
5161,Interview,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,DK/REF,DK/REF,DK/REF,No,,33.55367082,-112.12132227,POINT (-112.12132227 33.55367082)
6793,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.43665084,-111.90475562,POINT (-111.90475562 33.43665084)
6756,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.524167934,-112.134414408,POINT (-112.134414408 33.524167934)
6823,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,White,DK/REF,White,,,33.39245397,-111.82336681,POINT (-111.82336681 33.39245397)
4899,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,true,33.60441344,-112.117635856,POINT (-112.117635856 33.60441344)
6012,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,male,DK/REF,DK/REF,DK/REF,,,33.451789906,-112.095696721,POINT (-112.095696721 33.451789906)
5906,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,female,DK/REF,DK/REF,DK/REF,,,33.446840127,-112.085773526,POINT (-112.085773526 33.446840127)
6724,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,,,33.42426919,-111.78999877,POINT (-111.78999877 33.42426919)
5764,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,18-24,DK/REF,DK/REF,No,DK/REF,,,33.446706559,-112.088170436,POINT (-112.088170436 33.446706559)
5103,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,true,33.576128231,-112.080706395,POINT (-112.080706395 33.576128231)
5665,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.44607092,-112.08897119,POINT (-112.08897119 33.44607092)
7082,Observation Tool,Paper,01/27/2020,2020,Scottsdale,25-54,25+,male,White,DK/REF,White,,,33.582732,-111.88644,POINT (-111.88644 33.582732)
5023,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,Multiple Races,No,Multiple Races,No,,33.415533604,-111.818772295,POINT (-111.818772295 33.415533604)
6091,Observation Tool,App,01/27/2020,2020,Mesa,0-17,0-17,male,Black or African American,No,Black or African American,,,33.416504022,-111.713299966,POINT (-111.713299966 33.416504022)
6948,Observation Tool,App,01/27/2020,2020,Tempe,25-54,25+,male,White,No,White,,,33.438178701,-111.941452772,POINT (-111.941452772 33.438178701)
5451,Interview,App,01/27/2020,2020,Tempe,0-17,0-17,male,Black or African American,No,Black or African American,No,,33.407963533,-111.89200717,POINT (-111.89200717 33.407963533)
5348,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,Black or African American,No,Black or African American,No,,33.424605283,-111.83928834,POINT (-111.83928834 33.424605283)
5425,Interview,App,01/27/2020,2020,Mesa,55-61,25+,male,White,No,White,No,true,33.41740945,-111.81981204,POINT (-111.81981204 33.41740945)
5500,Interview,App,01/27/2020,2020,Scottsdale,55-61,25+,female,White,No,White,No,,33.465634589,-111.914158696,POINT (-111.914158696 33.465634589)
5794,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.446458843,-112.087995781,POINT (-112.087995781 33.446458843)
6989,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.4945462,-112.206143,POINT (-112.206143 33.4945462)
5241,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,No,,33.63945855,-112.11919002,POINT (-112.11919002 33.63945855)
5666,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.445989084,-112.087387908,POINT (-112.087387908 33.445989084)
4793,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,female,White,No,White,No,true,33.451236072,-112.082221722,POINT (-112.082221722 33.451236072)
5753,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.4445416,-112.08478853,POINT (-112.08478853 33.4445416)
6800,Observation Tool,App,01/27/2020,2020,Phoenix,55-61,25+,male,White,No,White,,,33.428312797,-112.074509141,POINT (-112.074509141 33.428312797)
6201,Observation Tool,App,01/27/2020,2020,Chandler,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.330545568,-111.835300281,POINT (-111.835300281 33.330545568)
4925,Interview,App,01/27/2020,2020,Chandler,55-61,25+,male,Black or African American,No,Black or African American,Yes,,33.253582623,-111.86061996,POINT (-111.86061996 33.253582623)
5059,Interview,App,01/27/2020,2020,Mesa,62+,25+,male,Black or African American,No,Black or African American,No,,33.416257468,-111.790285399,POINT (-111.790285399 33.416257468)
5027,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,American Indian or Alaska Native,No,American Indian or Alaska Native,No,,33.407426535,-111.833505246,POINT (-111.833505246 33.407426535)
5376,Interview,App,01/27/2020,2020,Mesa,25-54,25+,female,White,No,White,No,true,33.407663712,-111.833633082,POINT (-111.833633082 33.407663712)
6047,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.421399137,-111.848545075,POINT (-111.848545075 33.421399137)
6209,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.58176385,-112.13385795,POINT (-112.13385795 33.58176385)
6436,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,White,No,White,,,33.534096532,-112.107757017,POINT (-112.107757017 33.534096532)
5628,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,DK/REF,DK/REF,,,33.445597147,-112.088171449,POINT (-112.088171449 33.445597147)
6869,Observation Tool,App,01/27/2020,2020,Tempe,18-24,18-24,female,DK/REF,DK/REF,DK/REF,,,33.421813333,-111.936006667,POINT (-111.936006667 33.421813333)
5363,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,Black or African American,No,Black or African American,No,true,33.424668338,-111.83938415,POINT (-111.83938415 33.424668338)
5427,Interview,App,01/27/2020,2020,Tempe,25-54,25+,female,White,No,White,No,,33.4111162,-111.8879416,POINT (-111.8879416 33.4111162)
5068,Interview,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,Yes,DK/REF,No,,33.50936647,-112.09434376,POINT (-112.09434376 33.50936647)
6590,Observation Tool,App,01/27/2020,2020,Phoenix,25-54,25+,male,DK/REF,DK/REF,DK/REF,,,33.523975962,-112.110960377,POINT (-112.110960377 33.523975962)
6774,Observation Tool,App,01/27/2020,2020,Mesa,25-54,25+,female,White,Yes,White,,,33.415507329,-111.601398726,POINT (-111.601398726 33.415507329)
6953,Observation Tool,App,01/27/2020,2020,Scottsdale,55-61,25+,male,DK/REF,DK/REF,DK/REF,,,33.502108105,-111.91168746,POINT (-111.91168746 33.502108105)
5531,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,No,true,33.487867123,-111.921157837,POINT (-111.921157837 33.487867123)
6985,Observation Tool,App,01/27/2020,2020,Scottsdale,55-61,25+,male,Black or African American,No,Black or African American,,,33.494265829,-111.908360263,POINT (-111.908360263 33.494265829)
5051,Interview,App,01/27/2020,2020,Mesa,62+,25+,female,White,No,White,No,true,33.400555726,-111.838726652,POINT (-111.838726652 33.400555726)
5260,Interview,App,01/27/2020,2020,Mesa,25-54,25+,male,White,No,White,No,true,33.414903895,-111.622231926,POINT (-111.622231926 33.414903895)
5492,Interview,App,01/27/2020,2020,Scottsdale,25-54,25+,male,White,No,White,No,true,33.491997602,-111.919889152,POINT (-111.919889152 33.491997602)
5195,Interview,App,01/27/2020,2020,Phoenix,55-61,25+,male,Black or African American,No,Black or African American,No,true,33.465581657,-112.144728424,POINT (-112.144728424 33.465581657)
5944,Observation Tool,App,01/27/2020,2020,Phoenix,DK/REF,25+,DK/REF,DK/REF,No,DK/REF,,,33.45131603,-112.08365461,POINT (-112.08365461 33.45131603)
6924,Observation Tool,App,01/27/2020,2020,Tempe,DK/REF,25+,male,White,DK/REF,White,,,33.392260533,-111.926694935,POINT (-111.926694935 33.392260533)
6566,Observation Tool,App,01/27/2020,2020,Mesa,55-61,25+,male,Black or African American,No,Black or African American,,,33.4157064,-111.690460788,POINT (-111.690460788 33.4157064)
